userName,score,content
Arman Suparman,5,mantap.. buat temen temen rekomendasi belanja di toko pedia..
Suneo Oleng,1,Pengiriman nya lamban bangt udah kayak di Arab Saudi. Padahal satu kota
Muhammad Raven Febrian,1,Tolong hapuskan kontrak kerjasama dengan developer kurir sicepathalu udah muak saya pengiriman selalu lambat kadang barang ada yang hilang kompensasi nya juga tidak sesuai yang di harapkan kalo sudah di hapuskan saya kembali kasih bintang 5
Gabriel Angelo,1,Sekarang tokped server nya sering down nih
Faizalvivoy21t Oemahkayu,5,memudahkan belanja
Vodka Truework,1,"bukanya makin bagus mlah mak8n mengecewakan promo²nya gk sesuai Sekarang kurir rekomendasinya jne lama bgt harus mepet tanggl estimasi mau habis br di antar padahal sblm tanggl estimasi dah sampai di kota tujuan masak iya harus ambil sendiri paket payah TOKOPEDIA kasih rekomendasi kurirnya😒😒klo ada,bentang penilaian di bawah satu saya,kasih bintang level terbawah dari bintang yg ada di bawah bintang satu"
yuni astuti,3,"bintangnya 3 dulu deh,di perbarui tambah lemot"
alvin noah,1,Tolong di tindak lanjuti perihal khasus akun saya yg sudah gak bisa login.....saya tidak merasa punya tagihan tetapi ada laporan tagihan atas saya pribadi.....pihak gopay hanya bisa menagih dan tidak memberikan kejelasan dan jalan keluarnya......bahwa akun saya sudah gak bisa di gunakan.....tapi ada tagihan masuk....ini gimana.....
Damai Yanti,5,"bingung pembatal otomatis, kenapa tdk ada konfirmasi dl dr penjualnya ya"
Eka Setiatama,5,Ok
Aladin Craft,1,"Buat order dan pembayaran gagal muluk ,entah lgi eror atau bug ini apak"
MULIYAWAN PANGESTU,1,ga ada gratis ongkir setiap hari
Andi Abdul Kadir,5,Baik
Meww Kancil,1,"Bug bermasalah, alamat yg di tulis tak sesuai dengan alamat yg saya cantumkan, udah bayar di depan sekitar 80k+ , yg di refund malah 1k pas pembatalan pemesanan sebab paket hilang , perbaiki sistem Lo 👎🏻👎🏻"
Aldi Mananta,1,"barang suka hilang datang nya lama(itupun kalo sampe) suka batalin pesenan suka suka dia, kalo ga mau rugi ya jangan kasih promo apaan dah bilang saya manipulasi buat cari untung cari untung dari mana saya beli yang ada promo bilang saya yang manipulasi mending di shoope aja"
Tarsius “Nocturnal Animals” 15,5,😍 bangga dengan apk buatan Anak Bangsa🥰🥰🥰🥰🥰
Im Ayem,2,Tokopedia pengiriman lamabt terus
Pepen Kurniawan,5,Aplikasi online shop nya bagus sayang ga ada paylatter
Wahyu Joni Kurniawan,1,"kembalikan pengiriman YES JNE atau pilihan jasa lainnya.. dan berhenti gunakan jasa sicepat sebagai rekomendasi, barang selalu sampai sangat lama dan super lelet.. dengan berbagai alasan keterlambatan di sistem... memuakkan.."
Aldo Wicaksono,2,"Enak belanja di shopee,selain voucher gratis ongkir nya benar² gratis, ekspedisi nya juga cepat..klw toko ijo subsidi free ongkir rata² dikasih ke ekspedisi lelet (sicepat)"
Miad Haryadi,5,cepat sekali proses y
Rizal Nur Maulana,5,Baik
Mama RALI,1,"Penjual menjual barang palsu dengan harga ori, barangnya sudah saya kembalikan. Waktu barangnya kembali sudah ada bukti foto dari kurir bahwa barangnya sampe, penjual mengaku belum terima barangnya, tapi oleh tokopedia, uang saya diteruskan ke penjual. 2025 tokopedia semakin aneh, mendukung toko penipu."
Aydan Smit,5,mantap lah pokok ny Tokopedia.. fash respon admin ny
Siti Aripah,5,ok banget
Saiwan BO,5,Oke
logika bilhaqqi,3,"pak ada masalah saat mau menggunakan saldo tokopedia untuk pembayaran tidak bisa di lakukan saldo saya sudah bertambah tapi saat melakukan pembayaran tertulis saldo lama, di akun status saldo terbaru tapi ketika mau bayar malah tertulis saldo lama"
Jasmanta Sembiring,1,"Parahh ni aplikasi, pengiriman lama banget padahal masih 1 daerah dan tidak terlalu jauh tapi pengiriman nyabisa sampe 9 harii, saran gua kalo Lo mau beli barang jangan di apk nii, nyesel lu pada lama Dateng nyaa"
Edi Setiadi,5,Terima kasih gratis ongkir nya
osakana,1,"tiga kali transaksi di tokped ini gagal semua saldo/promo gaada yang kembali, menghubungi cs slow respon nya amit amit,"
amilia fitrianggraini,2,"Kenapa dari kemarin sampai sekarang fitur komplain, pengembalian barang dana gak bisa dilakukan, keburu uangnya hangus"
Harist Permana,5,semoga sukses selalu
Angg Kunn,3,Notifikasi nyantol. Tidak bisa hapus chat toko
Vendhy Bae,5,Apik
FariZ Hikaru,1,"Customer service dan tim pusat resolusi buruk dalam menangani permasalahan dan lambat dalam menganalisa masalah penjual yang tidak jujur. Heran, kinerja buruk bisa dapat penghargaan award."
Andra Ketut,5,mantao
Rizal Effendi,1,Harga barang murah tapi ongkir yg gk ngotak apa lagi kalo bukan toko pedia
Arik BALIARTPROPERTY,1,"Mau ajukan complain malah aplikasi error , tapi di pake untuk belanja , cari² barang normal Hanya untuk bagian pas mau complain tiba² aplikasi nya erorr gak bisa di klik dll"
Agus Muslim,5,mantap
Yusuf Maulana,2,Gagal log in
Milanisti Raihan,5,mantapp jiwa
Adel Safitri,5,berkah selalu tokopedia
Arman,1,"Susahnya mau ganti nomor hp yg udah gak dipakai lagi m, ya Allah sakit kepala awak"
Esko Saputra,5,Amanah
Bhob Ferry,5,mantap
ABDUL KODIR,5,mantap
Fatih Annabil,3,"Semenjak diambil alih tt, serba mahal dan tdk worth it samsek!"
Slamet haryadi,5,promo nya menarik dan barang bagus
Zxc Zxc,5,mau coba dulu. kalau bagus shopee gua uninstall. terlalu banyak di tipu blnja di shopee
rohman boriz,5,banyak promo dan mumer
ade anggara,5,Gᴏᴏᴅ apk
khaliffah,1,"Barang sampai sudah keadaan rusak, pihak penjual gk mau tahu, pihak tokopediapun gk mau tau, pembeli yg harus menanggungnya"
Suphan reef,5,mantap pokoknya tokopedia
Muhammad Dhimas,5,"Baguus, banyak promo nyaa tpi ada yg kurang nih 1, tolong dong kalo emg barang mau di kirim ke lokasi penerima cantumin nomor telpon kurirnya, supaya kita gampang ngehubungin kurirnya kalo paket ga sampe²🙏"
Wahyu Ubai'dilah,5,baik
ajis ku kampai,5,sangat membantu
Maximus Jemadan,1,jangan unduh aplikasi ini. banyak penjual yang menipu pelanggan
Ichsan Fadilah,1,"Sebagai konsumen saya kecewa, kenapa sekarang tidak dapat melihat kapan terakhir kali suatu toko itu online/aktif?"
Luluk Fauziyah,4,sangat baik
tony hidayat,1,Tokopedia card ngajuin aja belum... Tiba-tiba pengajuan nya tidak sesuai dengan kebijakan... Aplikasi aneh...
Rohati Botongan,5,secepat kilat
Rio Alparizki,4,mantap kembangkan
Hadi Ajah,5,mantap
Pandeglang Exsplor,1,Apalah nih aplikasi baru buat suruh isi pin padahal sudah ngacak tapi tetap aja tidak valid apa coba kaya gitu ngak jelas
Cahya Millenia,1,Sulitt sekali buat masuk buka tokopedia
Hendra M16,4,Ok
Esa Suciyani,3,"Sudah 5x order, tp orderan saya semuanya selalu dibatalkan oleh sistem."
Meiko Evan,5,siip
riyan hidayat,5,cepat dan mudah
Zidan Zinedine zidane,5,Produk ya bagu gak gampang rusak
Haidar Mulatif,5,👍💯
Irfan Ashari,5,top markotop
Lena Yuniati,5,toko pedia keren habis gak nunggu lama langsung proses❤️
Adi Putra,5,Tokopedia oke barangnya slalu bagus.
abdul gopur,5,mantap sesuai dengan sop yang ada
Muhamad Rudy,5,sangat baik
kristina Henny,5,keren
MADAM PRANTINI,1,kenapa tiap order dg voucher diskon sll dibatalkan... Kalo memang tidak mau memberi diskon mending tidak usang dipasang diskonnya..
Mita Permatasari,3,Kemana promo2mu yang dlu Tokped? sedih aingggg 😭💔💔💔
Dede Irvana,5,bagus
EKO BUDI,4,Kok suah tidak ada promo lagiii yaa
Mramadhanhrp,5,mantap
Fitri Handayani,3,Kenapa akun saya blank aja ga bisa belanja
apip saepullah,5,Udah bisa
Dhosol offc1986,5,baik
Reni Susilowati,1,Kenapa habis diinstal buat daftar akun gak bisa..sallu eror trus
Kevin Tan,1,"Lama waktu pengiriman padahal instan pilih express yang 3 jam , malah kurir sedang mengantar barang lain.."
A NFZ,5,okeh
Vian Affandi,1,"tolong ya, beri akses pilih kurir, pakai kurir rekomendasi dptnya jne udh tau expedisi busuk, masih di pakai, paket yang harusnya 3hr nyampek makan waktu seminggu di kota yang sama aja sampek 3hari mensing putus kerja sama aja dr pada kehilangan peminatnya nih tokopedia karna ulah kurir yang busuk"
Akun epep ZidanHaryanto,3,Bagus si bnyk vocer tapi pengiriman lama banget
Galih Fs,1,"Kurir pick up nya tolol, klo ga niat kerja gausah kerja, plis tolong ganti jasa pengirimanya untuk Tokopedia"
Fahrizal,2,"Toko pedia sering mengalami gangguan disaat mau pembayaran seperi listrik,pulsa atau PDAM padahal itu semua keperluan untuk semua orang jugak"
Hendi Winarko,1,SETELAH DI LAKUKAN UPDATE TGGL 5 FEBRUARI 2024.MENU DIMANA KITA BISA MELIHAT BARANG YANG BARU DI POST OLEH TOKO YANG KITA FOLLOW SUDAH TIDAK ADA LAGI...SANGAT KECEWAAAA....
Ally Decor,5,Aplikasi tokopedia memang bagus.dan mampatt
Henky Taroreh,5,sangat mudah untuk segala galanya
Zaini Dahlan,5,Proses mudah dan nyaman.
Himawan P,4,Kenapa kl pasang iklan kadang g bisa / susah ya Min
Siregar Baginda,5,lebih lengkap produk nya
Wahyu blondy,3,keren
Morahati Gultom,5,"Eh sumpah gua dapet voucher Mulu anjay😓😭, di cover sama tokped 30rb lumayan hehe makasih ya tokped janji ga ke toko lain heheh😻😻"
Irawan Galih,5,"sangat membantu,apalagi akun baru promo nya buset dah"
baron kld,5,josss
Pesan Grup,1,"Makin lama makin jelek aplikasi nya. Voucher diskon gak pernah muncul,tiba chat cs yang jawab boot 👎👎👎"
Rumi Ahell,1,Sekarang banyak penjual curang seperti perkakas.id .. Menjual produk flassale kemudian yang dikirm barang tidak sesuai. Parahnya Tokopedia tidak mau menggantikan ongkos kirim yang dibayar kan pembeli walapun kesalahan penjual atau pun ditipu penjual.
git hub,5,aplikasi ramah dan simple
Ahmad Nur Amaludin,1,"Nyusahin bener aplikasinya, ngerubah nomor aja ribet banget"
Dwi Surati58,4,senang sekali dpt diskon trs...
Arif Nhrwb,5,Toko terbaik
Sya Fira,1,Belanja Tokopedia banyak penipu dan tak bertanggung jawab.. Dibantu yg kenak tipu jgn cuma alasan aja Tokopedia
Denny Adrian,2,"Hari ini saya tidak melakukan transaksi pembelian pulsa ,akan tetapi gopay saya terpotong untuk pembelian pulsa saya sendiri.maksudnya apa????"
Achmad 30,5,terbaiklah tokped
Gany Satan,1,"Aplikasi penipu, di banner awal tertulis daftar dapat potongan 40 ribu , giliran sudah masuk vouchernya ga ada"
MARSUKI,5,exelent
Fitra Harisal,5,Bagus
Hidayat Arip,5,"Sran dari sya kalo bsa utk kdepnny lgi d apk tokopedia yg pling trbruny lgi tlong dprlngkap lgi ftur2 yg msih krngny sperti sma blm ada fitur krim uang dgn amplop digital dgn desin animime+animasi+pemain bola+dc+marvel+disney krtu ucapan hpus psan masuk, tndai smua psan, & psan trbaca smua, fitur psan trbacny msih blum ada di apk tokopediany & sma blm ada fitur psan lngsung tokopedia care di whatsapp & telegram brbasis digital ainy sma hpus rwayat trnsksiny msih blm ada, buat apk lbih ringan lgi"
muhammad alfian,5,good
suhardi ardi,5,memuaskan bgi saya yg berbelanja di Tokopedia dan reseller y... dan pengiriman brang pun sesuai jadwal yg ditentukan..... mksh Tokopedia dan seller yg telah membantu saya.......
Agung Setiawan,5,recommended
Jabrik Tralala,5,Sangat membantu dalam hsl brli on line
Aji Darmawan,1,Apa ini gw mau ngehubungin aku gopay gk bisa malah di halaman yg berbeda asu
Fadhil Arkan,5,sering sering diskontod
Reza Arslan,5,Baik
Dini Prihardini,5,"toko pedia semakin ok... memudahkan pelanggan/member dalam bertransaksi apapun, kapanpun dan dimanapun berada, dan tentunya banyak diskon2nya... 👍"
iran setiawan,1,"CO dr tgl 9 Januari, sampai skarang masih belum sampe. Wkwkwk Busuk bngt nih apk Pantas kalah jauh sma si Oren"
Sus Ardi,5,mantaff dan mudah prosesnya
Felani Official,5,"Untuk bagian pengiriman mohon diadakan pilihan kurir sendiri kaya marketplace lain,(kurir tokpednya)"
rokhmat ullah (Rokhmat),5,Good aplication
Dimas Cahya Permana,5,"Overall bagus, cuman estimasi pengiriman nya itu loh telat Mulu, udah beberapa kali telat mesen di tokped ini, mending kalo ada kompensasi kayak apk sebelah, semoga ke depannya lebih baik"
Iqbal Ramadhan,5,sippp
Riou Genkaku,5,mantap
julius soesilo,5,good
Juli Anti,1,jaringan jelek pembelian pertama dibatalkan
Fajar Galih,2,"berikan sangsi kpda toko yg tidak merespon pesanan, dan berikan bonus kpda pembeli jika pesanan nya tidak di proses"
Dedi Doank,1,"Lama banget, dari penjualnya, ekspedisinya, uda beberapa kali tetep aja gini... Keknya mening belanja di toko sebelah aja"
Elang.Mumammad.Zalfa.Firlansyah,1,pelayanan customer service nya lama
Dharma Patti,5,okay
Ilham Bahtiar,1,KURIR REKOMENDASI YANG TAK DIREKOMENDASIKAN
Aep Saepoel Bahri,5,bagus sangat baik membantu dan komimen
Muhammad Hidayatullah,5,Good
Aryan Anandyo,1,diskon 70% gk ada pagi pengguna baru gak ada gratis ongkir juga gk kyak aplikasi tetangga yg ksih banyak gratis ongkir dan murah auto uninstal aja
chriz mary,1,"Saya edit bintangnya!! Tolong yah diperbaiki dulu, masa foto bujti pengiriman ga jelas item semua diterima aja, padahal barang belum sampai!! Saya belanja banyak banget ga inget harus cek satu2 tau2 udah selesai aja belom sempet klik komplain, pas cek bukti pengiriman ga jelas apa2an, saya chat tokped care nya malah template answer bukannya di tanya yg jelas ke kurirnya.. Padahal dulu pernah kejadian kaya gini tapi kurirnya bener dilacak, sampe barang ketemu. Sekarang kok malah klbikin kecewa!"
Muhammad Naufal,5,Bagus
Saipul Rahman,5,mantap
Josua Silalahi,1,"Sebagai pengguna gopaylater di Tokopedia, sekarang makin ribet, padahal saya gak pernah nunggak bayar cicilan."
arifindede,4,ok
Marjan Roni,1,Katanya gratis ongkir tapi nyatanya Gak ada gratis ongkir. Mending balik ke Shopee
dadang hermawan,5,good
yosep s putra,1,dapet promo tp dibatalkan otomatis mulu..mending uninstal ajjah dl drpd bikin mumet
Fikri Maulana,2,Iming iming dapet voucer tapi hilang
likha izkha,1,"Dulu sy kasih Bintang 2 karena pengiriman lama,dan tdk ada perubahan,Sekarang sy sangat KECEWA sm proses Pengajuan KOMPLAIN brg disini,Kapok sy gak lagi2 beli disini takut salah barang dan susah balikinnya,Ajukan komplain krn produk tidak terdaftar,Terima brg tgl 28,Cs : ajukan menunggu respon penjual max tgl 3.Pj: tolak ,di respon tgl 1 Dan sy disuruh ajukan banding. C: Banding (akhirnya ditambah lagi max tgl5) Akhirnya si seller menolak bandig sy di tgl 4 Dan ditambah lagi 2 hri kedepan Astaga"
Nazlianur Azli,5,sangat mudah dalam bertransaksi
Dimas Rama K,1,"Potongan 20k kenapa gaada lagi hadehh, padahal udah gw tunggu"
Agus Hikmatulloh,5,good Aplikasi
Kazaki Widodo,5,mantap
Ardian Sahara,1,Pengiriman lama bgt 7 hari😄😄😄😄
Su darwin,5,memudahkan mencari barang barang baru
Reza aja,1,Kenapa tokped skrng kaya gini paket biasanya datng maksimal 3 hari skrng udh 8hari ga dateng2 heran makin lama makin menurun aja ni tokped
Nanang Eka Prasetia,5,Muantap banget
M Nurhayat Nur,5,bayar dengan dana jadi mudah
Agit Bara,5,sangat mudah belanja di tokopedia ayo belnja
bading Ading,5,mantap tokped
Handrian Cfca,1,"hay tokopedia !! Tokopedia care anda tidak berfungsi dengan selayaknya ! Sudah lama pakai tokopedia untuk pembelian kebutuhan harian , bisnis hingga bayar tagihan namun pembayaran di persulit untuk melalukan transaksi"
Rifki Mualifah,1,"e-commerce paling gak jelas se jagat raya, pelayanan cs sma seller nya bintang 1."
ivon meda,1,"Sy berlangganan tokped plus, promo yang sy dapat sering di batalkan oleh sistem"
Timothy. K,5,"Saya turunkan bintangnya, saya tanya penjual apakah barang ready, terus kata penjualnya ready, namun setelah saya beli, barang malah di batalkan sama penjual, tolong dong ada praturan agar penjual tidak semena mena seperti ini, walaupun ada refund tapi ini sangat membuang waktu saya."
Sandi Gustian,1,"Bisa gak ganti ekspedisi nya gak usah pake si cepat lagi pengiriman nya lama sekali nyampe 20hari mengecewakan pelanggan,gak masuk akal masa dari JKT ke Kepri nyampe 20hari sedangkan jnt/JNE selalu cepat paling lama pun 8 hari sudah di rumah memang kacau ekspedisi si cepat kecewa saya,yg tadi nya paket itu mau di pake malah gak nyampe nyampe"
Zegood 99,5,"Untuk sekarang Toped lagi sakit sampe merah² error mulu ini harus segera diobati,soalnya bikin pusing,malah lari ke olshop lain."
moch haris,5,aplikasi yg sangat amat membantu... makasih tokopedia
Ghofur Ghofur,5,"Cukup baik dalam segi dalam tanggung jawab, & jadikan masalah yg saya alami ini bisa di tingkatkan dan jadi pembelajaran pada pengguna lain yg mengalami hal sama, terimakasih untuk sesuatu untuk menghindari dari kerugian yg mungkin sangat dianggap sepele bagi tim terkait,"
Rifqi Zaki,5,belanja lebih mudah
gian ginanjar,1,"gunanya TokopediaCare apa? respon slow, servis lelet, mengecewakan pengguna"
RADIT Tian,1,"barang belum diterima sudah masuk tagihan later, kirim paket pake si cepat ekspedisi gembel, kalo barang belum diterima juga saya gak akan bayar later ny titik,orang barang belum diterima sudah masuk tagihan aj gelo ekspedisi si cepat, jadi gmn nih ekspedisi ny min toped"
Yuni yulianti Yuli,5,ok pelayanannya
Wiwit santoso,5,terpercaya
AKUN 01,1,"Semakin aneh, beli lewat platform biar belanja tenang, aman dan nyaman tapi zonk! Barang butuh urgent tp TOKOPEDIA SEBAGAI PLATFORM TIDAK BISA DIANDALKAN"
Cahyo Bagaskoro,5,mantappp
Kang Aim,3,Tidak di rekomendasi buat akun baru. Tidak ada geratis ongkir buat akun baru. Trus klo mau cod ongkirnya mahal.
Mas Agus,5,mantap
Eva Jonvalen,5,sangat baik responnya cpt
hari pratama,3,Susah banget pilih metode pembayaran selalu ngelag
Lutfi Izzatun Nafilah,1,"Pilih pembayaran lewat qris, di app qris udah berhasil transaksi, tapi di app tokped masih belum terbayar, untung cuma 11rb😒"
Tri haryono Tri,5,Toko yang bagus
imam boy,3,Apk bagus cocok untuk beli²
Abuen Healer,1,Online shop yang paling gak gw suka. Terlalu banyak TOKO PENIPU!!!
Ibnu,1,"Saya sangat kecewa dengan layanan pihak Toped, saya ingin mengembalikan barang yang rusak selama 3 minggu dan berakhir gagal karena kurangnya responsif dari pihak toped"
Djamal Udin,5,ok trimakasih
divaaespa,5,"udah berapa kali belanja ditoko pedia tapi tetep aja jarang dapet gratis ongkir atau voucher² lainnya, dan gak bisa milih kurir ekspedisinya"
curpo votis,5,"Tetep saya kasih bintang 5 kok Tapi.. Ubur ubur ikan lele, sudah bangkrut kah lee? Pop.up doang diskon 70% sd 30k ampas, notifikasi ga berhenti diskon 35k Mau nyusul bukalapak kah? Wkwk Gitu mau saingi shopee, mimpi leee! Cepet benah gih sebelum tewas. Thanks"
Fitri Ana,5,singkat padat mudah sangat membantu pelanggan
Ade Allend,5,eazy
Yunengsih Nengsih,1,"toko pedia smakin ke sini bukanya smakin maju mlah smakin ga jelas. masa saya belanja berkali2 di batalkan secara otomatis trus. giliran blanja lgi sudah bayar pengiriman instan masih ga di kirim juga . di batalkan juga ga di respon sama penjual mlah nungguin batal otomatis lagi kan kurang ajar menurut saya, karena ga cuma sekali begitu trus tpi sampe 4 kli,, tlong lah perbaiki lgi jangan ngerjain orang ga jelas gtu donk kesel saya di kerjain trus🤬🤬🤬🤬"
Guntur Prasetyo,3,baru pertama kali pesan mudah mudahan datang sampai rumah
Hariz Ferdiansyah,5,mantap
Achmad Azhar,1,Payment sering tertunda. Pengembalian dana gajelas
Bosh,4,"Sudah bagus, tingkatkan terus supaya jadi lebih baik lagi"
Frengky Endi,4,bagus dan mudah dioperasikan.
adam Hidayat,1,Pesanan tdak di proses sudah nunggu 3 hari
Agung faisal,1,Barang di kirim terlalu lamaa
Armi zahra Sholeha,5,semoga membantu
Atong Le,3,Tetap menawarkan produk dalam negri
Herlian Fajar Pratama,1,Sipp duit saya tidak kembali... Jossss... Semoga orang kantor selamat ya.... 🙂
Mawan Sptra,1,Kalo bisa harus ada nomer kurir yg bisa di hubugi kalo barang suda mau sampe jangan bilang alamat tidak ada alasan alamat sudah benar dan terdapatar di map masi aja bilang tidak ada
Sigit Adi Nugroho,5,Best
Dika Dik,1,"Respon sangat lambat tidak ada kejelasan tidak ada solusi, barang telah tiba namun belum di terima dengan pembeli, komplain juga ngga jelas respon lambat, kecewa tidak akan pesan di Tokopedia lagi, beda sama apk sebelah langsung di proses"
POUK TPL,5,"salah pencet metode pembayaran , bisa dibatalkan & diganti dgn alat pembayaran yg lain."
Dewi Permadani,1,Sejak update apk tampilan malah amburadul.diskon dan voucher gratis ongkir jg sdh tdk ada.apkah ini cuma akun saya atau semuanya
Vivo V30,1,"Hati"" kalo pesan di tokped pakai instan, Pasti nggak di kirim langsung, Nganterin yg dulu lain"
Ilyas Abdillah,2,pengiriman lambat padahal sudah sampe di tempat sortir malam hari tapi masih belom di kirim ke rumah
Imstwn1210,1,Sumpah Parah banget ini Tokopedia orang mau cancel dari toko yang ga ngerespon berhari-hari aja malah ikutan cosplay jadi patung
Beny Kurniawan,5,Baik
khairul anwar,5,mantap
Nur Putri,5,Semoga aja dpt belaanja gratis dan voucer gratis juga dan lebih dr mereka merekA selalu murah promony
luthfi sahaja,1,"Tokopedia kacau, setiap mau cek out bayar transaksi barang belanjaan, mesti selalu eror, menyebalkan"
M. Faisal Adrian,4,ok
Hasan Basari,4,Bagus Sayang waktu kirim lama
Gemat Rota,5,"Ubur ubur ikan lele, kalau udah bangkrut bilang leee.. diskon 70%? Modal POPUP + Notifikasi doang? Anak SD juga bisa leee Sistem ga jelas, promo abal-abal mimpi mau saingi shopee? bangun lee! Bye bye tokopedia, ditunggu jor-joran promonya, sementara pindah haluan dulu Santai aja tetep saya kasih bintang 5"
Denny Tribs,1,"Saya menyesal akhirnya menggunakan ini aplikasi, Link form klaim asuransi DITIADAKAN skrg menyusahkan pembeli komplain"
Muhammadabdul Azis,5,sangat mudah
Petro Alfarezi,1,tokopedia makin kesini makin jelek suka nge bug...suka eror bikin pelanggan ga nyaman..tolong dong perbaiki lg systemnya..
JASHO CELL,3,Gratis ongkir cuma JNE doank... Jasa pengiriman paling gak jelas didunia....
Dicky Luai,2,"Saya juga punya toko pedia,"
Akun sudah Mati,1,"Korup banget sih pas pertama beli barang pake transfer tiba tiba dibatalin dan dana yang dibalikin tidak sesuai,korup banget sih..."
ucup galau,5,gacorrr kanggg
Infinix Note 30 pro,1,Selalu kecewa dengan pesanan kalau kurir JNE pasti terlambat apalagi Sabtu Minggu pesanan ga dikirim
Riri Andini,5,"Aplikasi e-commerce yang jadi andalan aq udh lama bgt pakai tokopedia..,dan aq suka bgt.bagus"
Muhammad Izzulhaq,5,Terjaga Terpercaya Terlengkap
Afvan Afvan,5,bagus
Ahmad Ahdiyat widigdaya,5,cepat dan banyakin diskon promo alat selam freediving dong tokped
ulmakiyah 02,1,Rumit dan Terlalu Lama Masalah PemBatalan Pesanan
Toko Berkah,1,Apaan asuransi pengiriman wajib?? Trus Kalo ga ada asuransi barang hilang dlm pengiriman Tokopedia ga mau tanggung jwb!!! Gak jelas tokopedia gak mau tanggung jawab
aden alvard,5,good
Ridho Wonosobo3,1,"Barang yg gw pesen udah 10 hari gk nyampe, gak rekomended buat di instal"
Marika D F,5,"Dari dulu suka banget make Tokopedia, sempet beralih ke ""toko sebelah"" Tapi lebih nyaman di Tokopedia🍀🤩 Luv✨"
winthtp wein,1,"Gimana kurir rekomendasi kok telat terus. Dan slalu jne. Komplain sampe ajuin banding berkali kali masih di pake tu kurir. Udah berkali2 loh. Coba di MP sebelah kalot telat dr jadwal dpt reward. La ini telat trus g dapt apa2. Kesel tiap dpt kurir jne, telat trus. Mending make shoper drpda tokepedia. Lelet. Ini pesanan macet udah di komplain g ada jawaban dr pihak tokped. G jelas. Sorry terang2an aja mending shopee"
Frana Sanjaya,1,Admin menghilangkan barang jualan saya dan tidak ganti rugi
Maria Mutia Larasati TV,5,nyaman berbelanja atau pembayaran online via tokped😍 byk promo jg 🥳
Ulan,5,sangat membantu ada limit
Mas Kun,1,Makin lama makin ngak karuan aplikasinya . Tiba² kena pelanggaran karena make kupon banyak . Lapor CS lama banget. Slow respon . Bye² Tokopedia. Belanja ke shoope aja
Sandika Dewa saputra,1,"pokok nya kalau kalian mau download dan pesen barang di tokopedia mending jangan dehh,lebih baik kalian pesen barang di shoppy aja karna pengiriman nya lebih cepat dan aman. pengalaman saya pesen paket non cod di tokopedia udah 2 minggu lebih barang ngak sampai sampai kemungkinan besar barang saya di curi sama kurir nya dan di saat saya ajukan komplain ngak bisa katanya nunggu tanggal 1 februari sedangkan sya ajukan komplain tgl 5 februari.."
Mamah Fahmi,5,"puas banget belanja di sini selain banyak promo juga pengirimannya cepat langsung diproses..tapi kemarin ada kendala pas mau belanja lagi itu dibatalkan secara otomatis,, lumayan agak kecewa dari situ,.mohon diperbaiki lagi ya sistemnya"
Agung Dewata,5,amazing
Chat Diamond,1,"Refan uang belanja an saya sudah 4 hari belum di kembalikan ..... Keterlaluan Sebagai pembeli jujur aja kurang nyaman , dengan proses system yg lemod dan penguluran waktu Saya juga merasa di permainkan , merasa rugi waktu , Chat customer servis yg jaga ( personilnya ga ada ). Cuman sytem doang ..bolak balik.... Bolak balik ga ada solusi Kopet"
dita fitri,5,"banyak diskon menarik, mudah di akses, top"
Dhita Nurunnisa,3,"Saya sudah lama menggunakan tokped, baru kali ini telat bayar cuma lewat sehari doang, sampe ditolak 2 kali pinjaman saya, sekali ditolak harus 3 bulan nunggu nya jadi total 6 bulan. Kecewa bgt"
Ramdhan Ramadhan,1,"Setiap dapat voucher diskon tapi setelah di payment malah di batalkan sistem Dan itu terjadi berulang kali+ kurir rekomendasi nya lelet terutama si cepat , Jadi ga recommended !!!"
Idadagus Gus,5,mantap apk nya
Ryan Steven,5,bagusss
175_Masluchatul,5,saran di tambahin game atau flas sale berhadia iPhone gratis kaya di Tik Tok gitu pasti seru
Avbelibe (Abel),5,keren
Eri Eriawan,5,layanan yg menyenangkan
Ryzaldi 2.5,5,bagus
OM SAR,5,ok
NJ GAMING,5,Lebih bagus dari yg lain
Yohanes Maruli Hutagalung,5,cakep
Sujiwo Aji,5,Oke
Nur Laela,4,sangat puas
Siti Maspufah,5,"Jujur saya sekarang sudah betah di toko pedia, kalo bisa banyakin bonus gratis ongkir nya biar pada pindah semua ke toko pedia, Oke thax"
Dwi Pethis,5,terbaik
Afnan Kaunang,1,Login susah
Azis Fendriyad,1,"Respon Tokopedia Carenya Buruk Banget Lama Banget Jawabnya. Saran Kalau Mau Beli Barang Mending Di Shopee Aja, Kalau Ada Kendala Respon Tokopedia Care nya Buruk Banget Lama Banget Jawabnya."
GLast Tube,1,"Sering error g bisa login, makin buruk aja ini. Parah 👎👎 Jadi bahaya gini, logout sendiri. Rawan hacking. Makin buruk pelayanannya. Tokopedia tidak ada perlindungan konsumen, pembeli sering dirugikan meskipun kesalahan penjual"
Nur Hadi,5,Saldo dana saya tersedot di Tokopedia
BAGUS ROFI',1,"Gak beres ini aplikasi, katanya ada promo pengguna baru. Nyatanya sama aja gk ada promo harga produk 151.000 di bayar sampe 213.000"
Andi Salahuddin,5,Mudah dan membantu
febri Darmawan,3,makin ke sini makin berat aja tokped apknya knpa sih...padahal udah jadi tempat langganan gua dari dulu coba dong di perbaiki lagi apknya mana sahamnya nyungseb sampe sekarang goto gda perubahan...ampun deh tokped😩😩
